Frame,Donor,Acceptor,Distance
150,138,147,2.808339184247822
150,138,111,2.875929922508783
150,138,135,3.055566736905594
150,141,234,2.9325126110500896
150,141,114,2.8777986255342625
150,141,54,3.118406671022219
150,144,138,2.6209161588787846
150,144,414,3.0151919619071967
150,144,417,3.009070864149287
150,147,417,2.6810557442412897
150,147,129,2.8329073401630227
150,150,417,3.1060517713214164
150,150,159,2.648233383967069
150,153,78,3.024592690269688
150,153,300,2.8579080713461815
150,156,153,3.0893431592165217
150,156,300,3.08438690673775
150,156,429,2.7706527745518557
150,159,132,2.669981748335506
150,159,63,2.703980230415217
150,162,18,2.7288875417755047
150,162,21,3.1264432092105086
150,165,168,2.986202037721994
150,168,99,2.8952124290789274
150,171,549,2.811660817740261
150,171,180,2.861075436267188
150,174,210,2.8483719149053783
150,177,186,3.058588681685136
150,177,252,3.2240449367256754
150,180,558,3.2099079993615494
150,180,0,2.8173532847347404
150,183,186,3.0738678733345695
150,186,174,3.0102491166078598
150,186,564,2.7266515134786315
150,189,45,2.8390688705150633
150,189,216,3.0338876198851707
150,192,165,2.657971423965803
150,195,99,3.324360583296162
150,198,171,2.7494405803784487
150,201,192,2.923983452815372
150,201,210,3.1321382378777343
150,204,201,3.0367475657557628
150,207,225,2.965155334081926
150,207,198,2.7191786921626364
150,210,30,2.972117683151729
150,210,207,2.8974239341462322
150,210,198,3.0549615901199
150,213,288,2.8130170651678985
150,213,108,2.9500265647815014
150,216,225,2.7818460022769638
150,216,312,3.1856840647817566
150,219,75,3.098229969696353
150,219,222,3.1003512031634797
150,222,231,3.0886697538626087
150,222,195,3.1284219531562925
150,225,495,2.9302688551860907
150,225,312,2.75008995780975
150,228,237,3.040170875583395
150,231,306,2.893116829580012
150,231,201,2.982994025269961
150,234,27,3.1271191734651773
150,234,507,2.960452394398547
150,237,57,2.8638700339485412
150,237,210,3.057522046629503
150,240,231,2.7144703437998055
150,240,228,3.1024304321463014
150,240,315,3.31723247331797
150,243,177,2.659330214142747
150,243,168,3.039589719502196
150,246,249,2.931588948783669
150,246,624,2.7687202862304234
150,246,480,2.8047159207144126
150,249,276,2.8176419609240777
150,252,255,3.205502363026326
150,252,261,3.066855123340068
150,255,246,2.9004326957261855
150,258,171,2.7377265703032863
150,258,645,2.91098395471899
150,261,291,3.170636003139784
150,261,84,3.0965478303319767
150,264,267,3.0610039004808187
150,264,258,2.9736582464913743
150,264,633,2.6521235346587715
150,267,87,3.0129454195341205
150,267,294,2.9674136186226243
150,270,204,2.998457668612308
150,270,243,2.9753334458857057
150,273,129,2.985175297431601
150,273,276,3.0409044417915205
150,276,189,2.694572265313962
150,276,285,2.863704468416731
150,279,255,3.036783951878734
150,282,309,3.1672723483751284
150,282,273,3.11181463487405
150,285,282,3.133274359937186
150,285,207,3.004388917982838
150,291,264,2.8139013826045485
150,291,282,3.015159103824665
150,294,27,2.78265256951298
150,297,300,2.808967775335833
150,297,567,2.9293969904005515
150,300,273,3.0014568466761786
150,300,270,3.052345550440855
150,303,156,2.9537420652290067
150,306,297,3.0724803905759472
150,306,279,2.750839764726099
150,309,297,2.9703830426525517
150,312,495,3.037415891206385
150,312,321,2.907026791382688
150,315,135,3.1149988089684033
150,315,306,2.818656594571062
150,318,141,3.0989230142143422
150,318,321,2.680867266804216
150,321,294,2.6627179004216552
150,321,282,3.059783897323014
150,324,336,2.741699044294129
150,324,234,3.086539118421142
150,327,507,2.954710905195814
150,327,510,2.8552881489874857
150,330,405,3.0057278083369785
150,330,60,2.9345768326439035
150,333,420,3.056627299188927
150,333,336,2.7561694479747665
150,336,345,2.7562003063412135
150,336,327,2.8667543740660353
150,339,366,2.5794375958442406
150,339,330,2.8475020059488605
150,342,72,2.671117995902362
150,345,489,2.9099915397327862
150,345,348,2.933197006034153
150,345,372,2.844093808002401
150,348,519,3.26908348275666
150,348,339,2.583281119941923
150,351,354,2.5674551282088354
150,354,534,2.763818641685296
150,357,510,2.7168833914939485
150,357,432,2.8357163885989323
150,357,612,3.1856653053692026
150,360,333,3.1097869694810605
150,360,351,2.6168925757848127
150,363,372,2.7271372354716004
150,363,366,2.953009226945584
150,366,393,2.901392235191213
150,369,396,3.0631718950894324
150,369,342,2.7512229758551405
150,369,333,2.953121580207736
150,372,369,3.2137455237067947
150,372,375,2.9031716590927177
150,372,516,2.7919873694368103
150,375,546,3.2224420290764084
150,378,381,2.898989436445616
150,378,558,3.0294801566231455
150,381,384,2.725662543445929
150,381,354,3.209814422646222
150,384,357,2.5841872466590865
150,387,378,2.6292193601922818
150,387,360,3.0427638916991744
150,390,399,2.6313550845992877
150,390,393,2.92019147110115
150,393,15,2.795484729025904
150,393,402,2.9444973841385114
150,396,387,3.0347897760461664
150,396,456,2.6857398592757624
150,399,543,2.6935509508554136
150,399,21,3.0559163951951165
150,402,168,2.793607725979677
150,405,408,3.201092873923407
150,405,432,2.7937984568780183
150,411,324,2.8285305053346312
150,411,141,2.9470789098974857
150,414,441,2.8011403705778055
150,414,444,2.965527359796302
150,417,426,2.900959942502463
150,420,411,2.7907650836810878
150,420,150,2.8015637036879
150,423,339,2.851583041191069
150,423,348,3.238482128946985
150,426,423,2.801416682489618
150,426,450,3.065568610115805
150,426,597,2.762207319333577
150,429,420,2.684846957135783
150,429,159,2.85503553408743
150,432,330,2.902222718862207
150,432,414,2.9390355511468496
150,435,462,2.998676886990736
150,435,444,2.8125018904729315
150,438,351,2.7585838136790612
150,441,366,3.141604926169949
150,441,468,2.7099073082213367
150,444,447,2.7271073849886327
150,444,453,2.881251436421341
150,450,441,2.863897093023576
150,450,519,2.740476610201078
150,453,426,2.7422319311598766
150,453,471,2.854969806938257
150,453,477,2.8743715024712144
150,456,453,2.7469701312741504
150,456,600,2.820473394008432
150,459,81,2.864643553307308
150,462,474,2.918621895190957
150,465,438,2.766715765100336
150,465,642,2.5876482276652464
150,468,462,2.8775335175184122
150,468,459,2.960719046364408
150,468,393,3.18565039547837
150,471,93,2.8977857414263353
150,471,474,3.1009440671633572
150,474,387,2.891745023836513
150,477,450,2.7721323236024626
150,480,477,2.6715431328985
150,480,471,3.0417545204252936
150,480,624,2.995603681111195
150,483,480,2.7485771575886893
150,483,456,2.80034311557453
150,483,627,3.0522792032061288
150,486,429,2.872590102684639
150,489,219,2.6270751252286395
150,492,222,3.101854401613062
150,492,489,2.9823011171135496
150,495,504,2.9932526331303952
150,498,501,3.027627542442492
150,498,228,2.5640215656330665
150,501,528,3.091729230877378
150,504,324,2.6542379727975227
150,504,351,2.858830236735163
150,507,237,3.271224853223533
150,510,534,2.9032137895972974
150,510,240,2.6471426356630166
150,513,516,2.832452263412944
150,513,369,2.6887445222143285
150,516,519,2.7156776965064746
150,519,594,2.6075817483048254
150,519,528,2.6773786105163304
150,522,525,3.201075013577771
150,522,600,3.2545701271695644
150,525,531,2.7096070860742043
150,525,498,2.7193117228806836
150,531,618,2.73253380932161
150,534,357,2.942817192760702
150,537,501,3.065889271995929
150,537,357,2.898770242208709
150,540,513,2.912716067841133
150,540,162,2.9847436771730482
150,543,516,2.928288116680985
150,543,552,3.231067631847667
150,546,555,2.894374125316232
150,546,543,2.912833332084272
150,549,540,2.711009374765232
150,549,645,2.7279306368956293
150,549,636,3.18542222435138
150,552,540,2.83962032598992
150,552,549,3.0205869233357854
150,552,525,2.8969907926625136
150,555,177,3.0430109975259745
150,558,531,3.16491078757012
150,558,549,2.9921461342797864
150,561,183,3.1177127620941514
150,561,552,2.8057864194880606
150,564,561,2.7903914853003933
150,567,450,2.774033243939161
150,567,594,3.1105133919559407
150,570,579,2.7212289839780186
150,573,570,3.02386008236189
150,573,609,2.6320661124862847
150,576,603,3.1708766622018163
150,579,573,2.806143063807298
150,579,582,2.981871763290095
150,579,309,2.9489756851375564
150,582,609,2.6884107447889614
150,582,495,3.1232186851168424
150,585,315,3.026331244547397
150,588,579,3.2841927127695074
150,588,585,3.015439145997915
150,591,504,2.8378230629303483
150,591,582,2.7136752344406383
150,594,621,2.744888753093702
150,594,603,2.869526018077209
150,597,450,2.7230794815734476
150,600,573,2.9166489555166812
150,603,612,2.835650505000424
150,603,537,2.9905522075675774
150,606,603,2.787270784125672
150,606,609,2.93063537725826
150,609,522,2.9557262032653773
150,609,636,2.6181830453894457
150,612,432,2.901864166912704
150,612,615,2.8343360935055184
150,615,435,2.914575411000443
150,615,588,2.6829247671941596
150,618,351,2.7900200280675995
150,618,438,2.7821468651625936
150,624,627,3.270406817378464
150,624,630,2.953449524896093
150,624,621,3.0191099450767824
150,627,636,2.7323183027950817
150,627,609,3.018031692391327
150,627,600,2.912734467044088
150,630,606,2.697748114353149
150,630,252,2.822062993142676
150,630,639,2.8943184736970524
150,633,624,2.7160333010752127
150,633,630,2.821615810283485
150,633,255,2.859897495008349
150,633,258,2.986536987557045
150,636,633,2.749236865207343
150,636,249,2.6873192913661645
150,639,612,2.923115467149289
150,639,459,3.017103902354362
150,642,633,3.0136213690792584
150,642,615,2.8790088611711933
150,645,558,2.8705801253247136
200,0,378,2.998612460893709
200,0,9,2.7031931462346317
200,3,15,2.95673223814124
200,3,30,3.0489048268104946
200,6,186,2.8153522671086653
200,9,96,3.207337566969038
200,9,12,2.5454797005741203
200,12,39,3.0285545086769026
200,12,390,2.725313690050623
200,15,42,2.949402274996899
200,15,81,2.8669694623561206
200,18,162,2.9114727512908574
200,18,387,2.9188877146766243
200,21,48,3.2017225830105835
200,21,390,3.2033561634323213
200,24,195,2.7859133718003397
200,24,39,2.9698260661881997
200,27,30,3.2200198201450587
200,27,114,2.927678426517333
200,30,36,2.778634364530958
200,33,39,2.8756740069741586
200,33,42,2.9244714528193283
200,33,213,2.9005586530332295
200,36,9,2.882404816688489
200,36,63,3.051766639315438
200,39,36,3.025996763032183
200,39,66,2.8370990000651513
200,42,51,3.063360091526018
200,42,108,2.880259745938175
200,45,105,2.904252276718888
200,45,48,2.7240102847308973
200,48,24,2.710172426633075
200,48,75,2.865115366557221
200,51,195,2.828632570613012
200,51,78,3.0953013068404
200,51,126,3.055125550171709
200,54,27,3.0649386097797184
200,54,150,2.69595571528215
200,57,327,2.742805626609811
200,57,33,2.835975762356146
200,60,240,2.895968050827632
200,60,33,2.7767077472832384
200,63,342,2.7103340082962353
200,63,159,2.9771611111294742
200,63,66,3.238757583824703
200,66,57,2.8021736572908527
200,66,36,2.9529049442141493
200,69,144,2.97038134899367
200,69,51,2.580589496367908
200,72,303,2.9147883719009373
200,72,219,3.0105735068494615
200,75,63,2.961971228011941
200,75,345,2.634046938515836
200,78,222,2.74870172958407
200,78,348,2.8660748625446724
200,78,69,2.9703106500830905
200,81,90,2.809111854264463
200,81,42,2.9860710948762734
200,84,264,2.7211533944403334
200,84,462,2.530473960049336
200,87,111,2.8533788753453164
200,87,0,2.7155756032418217
200,90,102,3.108511533804139
200,90,117,3.059184305780439
200,93,87,2.6833209150291437
200,93,84,2.971154434417181
200,96,474,3.1610232622357186
200,96,18,2.9971522953065772
200,99,126,3.121507394979059
200,102,96,3.2801802957949713
200,102,480,2.6802035189623297
200,105,132,2.8450122000394904
200,108,261,3.0361212209369057
200,108,135,2.8132877356059995
200,111,84,2.4832311098612037
200,111,291,3.1117294158644713
200,114,138,2.9473689820703264
200,114,123,2.7142034418018532
200,117,108,2.731012214440681
200,117,144,2.9216125496009173
200,120,102,2.8601955276240103
200,123,45,3.0154968569402607
200,123,87,2.7882305594247394
200,126,129,2.9761968769262452
200,126,147,2.7643630370824472
200,126,153,3.2159307361947183
200,129,156,2.750714297541889
200,132,45,2.747583015950018
200,135,318,3.086405023577875
200,135,405,2.977494888584172
200,138,117,2.9147680941935095
200,138,147,3.009239627346427
200,138,135,2.7593154239778035
200,138,111,3.0987340241466796
200,141,114,2.760260455200712
200,144,414,2.88799144679072
200,147,153,2.873138881671829
200,147,129,2.7735003106344216
200,150,417,2.754224456104817
200,153,423,2.931288809313936
200,153,78,3.158181973661763
200,156,153,2.7257019461540968
200,156,570,2.7018394102508743
200,159,72,2.7156017573327644
200,162,105,3.0634935462179205
200,162,21,3.000514748052185
200,165,168,3.116264621840533
200,165,555,3.2860483079855376
200,168,99,2.8548675188038053
200,168,21,2.610739681803343
200,171,549,2.7886304707302467
200,171,180,2.8073848211092423
200,174,198,3.0642763421201327
200,174,165,3.1920626679602524
200,177,186,3.028596841663675
200,177,252,2.792629952505116
200,180,183,2.954718245960945
200,180,378,2.9228517176017315
200,186,183,2.7775857050838653
200,186,174,3.268848143358789
200,186,564,3.119935807198366
200,189,48,2.931063611611935
200,189,72,2.7975122384000537
200,189,216,2.755507822587226
200,192,189,3.1397527559627703
200,195,126,2.837944606192231
200,195,204,3.1571083441548136
200,198,171,2.61780465732618
200,198,189,3.294436503241495
200,204,201,2.925016583277607
200,204,192,2.7746556407400185
200,207,225,2.7578840637081923
200,207,198,2.9388070867319565
200,210,30,2.6817106970657223
200,210,180,2.8935848521264926
200,213,288,2.8863516636509803
200,213,6,2.978946223412972
200,216,225,2.6453605091157635
200,216,312,3.165824045294863
200,219,75,2.6730997015711644
200,219,222,2.8881232561061205
200,222,231,2.83092948110324
200,222,204,2.7106303341711406
200,225,321,2.645558274581087
200,228,237,2.7907013004532697
200,228,219,3.1786047460762665
200,231,306,2.948942148163225
200,231,228,2.907875602922765
200,231,201,3.024354177855248
200,234,27,3.096576237317277
200,234,237,2.69340456910907
200,237,57,2.8356037605357027
200,237,210,2.8384941795897483
200,240,231,3.0393192950424393
200,240,315,2.8173012988255195
200,243,177,2.7920326138172737
200,246,255,2.7047286416912106
200,249,276,2.9060152537160278
200,249,105,2.8086760471951395
200,249,483,3.072076756854788
200,252,255,2.5869762999187307
200,252,633,2.960822317627233
200,252,261,2.6432697685951667
200,255,258,3.1207301244942203
200,255,282,2.6418147576029516
200,258,285,2.762745425728477
200,258,171,3.138574435758547
200,261,291,3.06062626390282
200,264,267,2.803803098021496
200,264,642,3.163552712403389
200,264,639,2.9457479495238594
200,267,87,2.6902095045976053
200,267,294,2.7955584368505164
200,270,243,2.949957201674656
200,273,246,2.7906417344354417
200,273,276,2.868071225335227
200,273,285,2.9317419486695244
200,276,189,3.0424278198857237
200,276,171,2.9637390854462757
200,279,255,2.8064841800390607
200,279,177,2.9440462743742444
200,282,309,2.6931483645914622
200,282,273,2.784323434560443
200,282,300,3.004390011663257
200,285,207,3.0520622989042185
200,288,291,2.6884899476041233
200,288,306,2.782230124996107
200,291,318,3.010808206919795
200,294,207,2.8208407926972607
200,294,27,2.871420431834315
200,297,567,2.64378142611095
200,300,273,2.8168601331862853
200,300,270,2.998147330415784
200,303,312,2.729046581276534
200,303,156,2.745078690366962
200,303,570,3.2580443064459432
200,306,297,2.7170936513330486
200,306,279,2.7395720486770267
200,309,300,2.8215129194750572
200,309,576,3.0303526404365093
200,312,573,2.6722520305373196
200,312,321,2.869564407433103
200,315,288,2.6383324985677112
200,318,591,3.313894391725168
200,318,309,3.220957359809402
200,321,294,3.094748573697776
200,321,141,2.6945199621822784
200,324,336,3.0934891223345358
200,324,54,2.6865117861753003
200,327,354,2.9193394039260965
200,327,510,3.008473115008842
200,330,144,3.0268862797418286
200,330,60,2.934830062942121
200,333,342,3.1592600962891613
200,333,336,2.808000876264853
200,336,345,2.802496859136919
200,339,330,2.7980026708832724
200,342,159,2.67646661767047
200,342,72,3.130853283815404
200,345,489,2.7649326433556682
200,345,348,2.792030897737846
200,348,339,2.807993896074159
200,351,360,2.940711788361461
200,354,534,3.113352419456268
200,354,363,2.985582421716726
200,357,510,2.8044854043841436
200,357,585,3.009432460017511
200,360,396,2.7790033427416216
200,360,354,2.6351155443523053
200,363,339,2.6609079509426077
200,363,372,2.74762886095675
200,363,330,2.923551130055695
200,369,333,2.801868248228569
200,369,342,3.3007309052314153
200,372,369,2.7397038762240205
200,372,516,2.9218786953823996
200,375,393,3.322787647952503
200,375,546,2.872691615349006
200,378,558,2.893702506998694
200,381,384,2.8967325218433673
200,381,354,2.770597596818232
200,384,357,2.926506883826142
200,384,561,3.027346063161805
200,387,378,2.9563608346699235
200,387,360,3.046071725192637
200,390,393,2.906658371943366
200,390,381,2.669360599454268
200,390,360,3.036251956416121
200,396,474,3.041625876410527
200,396,456,2.9323445789678595
200,399,168,3.1075626431844774
200,402,546,2.9486675639187974
200,402,99,3.0053999898807255
200,402,168,3.026870156052162
200,405,408,2.863808301639575
200,405,432,2.8899690584427504
200,408,591,2.737088949051236
200,408,138,3.060421426171765
200,411,324,2.804935171231517
200,411,54,2.8441241169382905
200,414,441,2.652185433495788
200,414,444,3.074515816881609
200,417,147,2.795593851238635
200,417,426,2.942291484164401
200,420,417,3.0121403489523897
200,420,411,2.9359670424731257
200,423,414,2.9745535448565676
200,423,339,2.796801682383579
200,426,423,2.8245772729549476
200,426,597,2.9482439692767826
200,426,450,3.06705405112573
200,429,159,3.0980362409170086
200,429,420,2.833699576475337
200,432,468,3.042875662085178
200,432,366,3.0491981616002843
200,432,330,2.8979467039517264
200,435,468,2.73152296550996
200,438,447,2.8995981910668465
200,438,435,2.5954923592691346
200,438,444,3.0057927055574414
200,444,453,2.6620358055275926
200,447,456,3.2217650827132944
200,447,333,2.774303431801498
200,450,375,2.601532036192768
200,453,477,2.9926768416970275
200,456,453,2.768863654795751
200,456,600,2.7611983024295355
200,459,384,2.9544295130561977
200,459,564,3.030366264470469
200,459,81,2.8497841846076137
200,462,435,2.8012529045682713
200,465,438,2.742373319690204
200,465,642,2.6495559301579488
200,468,459,2.860810154262203
200,471,483,2.858634207042496
200,471,93,2.8312037010529147
200,474,447,2.7826271695460756
200,477,450,2.8400614771923314
200,480,477,2.8826146647880764
200,480,621,3.0474698278726864
200,480,624,3.0410605126842314
200,483,480,2.7482334552908814
200,483,627,3.2708968060113865
200,486,303,3.0532032155148743
200,486,429,3.2456654922244073
200,489,513,2.758887079756074
200,492,222,2.741590219900601
200,495,234,3.150198028883994
200,498,501,2.9119934721941974
200,498,228,2.8527337705589306
200,501,567,2.9358694028926755
200,501,231,2.644133932972208
200,504,324,3.2918422380721855
200,504,351,2.8373773917181078
200,507,498,2.5259188869417524
200,510,507,2.9556540511318494
200,510,60,2.797691889462529
200,513,516,2.665727572519029
200,513,369,3.024974962812976
200,516,489,2.813446250649922
200,516,519,2.8823552523819793
200,519,528,2.8798356714357127
200,522,525,2.6454671430000896
200,525,531,3.0239160007459707
200,525,498,2.775190750251901
200,528,537,2.987593690445698
200,528,552,2.869845696234935
200,531,504,2.952021460173359
200,534,561,2.802229520305602
200,534,507,2.958365575552065
200,537,561,2.976972771966324
200,540,513,2.950676321962859
200,540,162,2.8767582276398684
200,543,540,3.2450890780969037
200,546,543,2.940887471539429
200,546,168,2.5715362138144378
200,549,540,2.8508629335777793
200,549,645,2.8340532442726296
200,552,549,3.071521959621264
200,552,525,2.840604920055728
200,555,177,2.9499823724263763
200,555,630,3.220305364584763
200,558,645,2.6819684625901457
200,558,549,2.975339685444966
200,561,183,2.6972005177700082
200,561,552,2.62569594426023
200,564,639,2.8212815359375703
200,564,537,2.881711221112202
200,567,597,3.1636101448583913
200,567,519,3.1469420364249094
200,570,429,3.22770209073455
200,570,597,2.7734834950027523
200,573,579,2.726416234104675
200,573,609,3.1060092013777076
200,573,600,2.987888490701788
200,576,603,2.7506806763750866
200,576,315,2.7865506145598276
200,579,576,2.9593523633273486
200,582,618,3.129438838830528
200,582,609,2.762180092542521
200,585,240,2.5830320583691915
200,585,405,2.7097309452488263
200,585,588,2.9907274849233048
200,588,576,2.998040293867187
200,588,315,3.04871923490132
200,588,612,2.9804733318908374
200,591,411,3.015625857188727
200,591,582,2.7894600098858637
200,594,630,2.771251957056242
200,594,603,2.953897386953419
200,597,594,2.73927514300253
200,600,513,2.7483476002739238
200,600,486,2.93498729725999
200,603,612,2.7946481411877167
200,603,537,2.9763162053006855
200,606,603,2.822221108533078
200,606,582,3.2454867964981826
200,609,522,2.7348563356287063
200,609,636,2.8044150781180397
200,612,432,2.77930057985781
200,612,615,2.624791756778056
200,615,438,2.885384375285964
200,615,591,2.74571636104754
200,618,615,2.967235700076747
200,621,546,3.006299107555543
200,624,480,3.0410605126842314
200,624,630,2.8160862539832117
200,624,621,2.895737909900366
200,627,609,3.0246711691644097
200,627,600,3.043430662170101
200,630,606,3.1083251424089986
200,630,252,2.978691336366915
200,633,624,2.9185712836975477
200,633,258,2.778508000706234
200,636,633,2.896523576405061
200,636,249,2.860737512450886
200,639,612,3.2284981452293713
200,639,459,2.662887691981613
200,642,633,2.886280649618316
200,645,642,2.7410340364850616
200,645,618,3.0397388295388112
200,645,267,2.8009619140729454
250,0,9,2.8818284751285574
250,3,12,3.0542292908820685
250,3,81,3.1754292581417607
250,6,3,3.239973017741004
250,6,186,2.69236534828093
250,9,18,2.592508496138671
250,9,96,2.9733388204484816
250,9,12,2.75190114856692
250,15,42,3.09546955119877
250,15,39,2.920952954397951
250,18,105,3.0531909975467957
250,18,396,2.8116970132580943
250,21,48,3.0402459448100023
250,21,18,2.8859757555300036
250,21,390,3.193868682647252
250,24,15,2.996441998514969
250,24,99,3.1342632393280403
250,27,57,2.8052412070751047
250,27,123,2.8876504704458688
250,30,12,3.0516420497240055
250,30,9,3.1297153327576406
250,33,42,2.960301737557458
250,33,39,3.0822829164898407
250,33,213,2.9077054884539106
250,36,9,2.9391392788462603
250,36,63,2.7650858602519555
250,39,36,3.019946784105327
250,39,66,3.08744043636569
250,42,51,2.8230208273496844
250,42,108,2.9131222138325565
250,45,18,2.9301050944745617
250,45,48,2.736935230395485
250,48,24,2.682716568539225
250,51,99,3.0021900066310057
250,54,123,2.6382885930458775
250,57,327,2.8834134035838908
250,57,33,2.720995912936882
250,60,240,2.9608514439714657
250,60,33,2.7623316392725616
250,63,66,2.9978752793454273
250,66,336,2.707424039046983
250,69,66,3.0953959604103654
250,72,303,2.8333320242375275
250,72,219,2.742688217251037
250,75,63,2.9723974321068027
250,75,24,3.179888262950819
250,78,69,3.0973895233611777
250,81,90,2.992091102305195
250,81,42,2.7673683478491515
250,84,264,2.9464584928042794
250,84,81,2.990911657140146
250,87,114,2.715483913942657
250,87,0,2.933457309858932
250,90,93,2.7972936854419785
250,90,117,2.7449180283011665
250,93,87,2.6196971066810653
250,93,462,3.0389630661299174
250,96,474,2.9668741813913813
250,99,126,2.706112160053549
250,102,93,2.8662768492031887
250,102,471,2.7236720342190903
250,102,480,3.081128135351522
250,105,45,2.662204459108973
250,105,276,2.9977104861107624
250,108,261,3.126362677095829
250,108,135,2.741508352171446
250,111,84,2.7825514891547267
250,111,108,2.791661452829683
250,114,111,2.8495866725431434
250,114,138,3.080455672225787
250,117,108,3.1545126512683344
250,117,144,3.218267416620752
250,120,138,2.7410550747472557
250,120,102,2.9684135571157584
250,123,45,2.8523398056907743
250,123,120,2.9269081742550846
250,123,150,2.8943041692258613
250,126,147,3.044236724317386
250,126,129,2.969446915206868
250,126,102,3.1533442251012134
250,129,132,2.9396267936315406
250,129,246,2.79605446805921
250,132,273,2.9848683781371737
250,132,189,2.90858692977337
250,135,318,2.719995879897578
250,135,405,2.8230194147942744
250,138,147,2.7690664402454446
250,138,111,2.975654541104305
250,141,27,2.84925253075329
250,141,114,2.6880444880360725
250,144,405,2.915004707878809
250,144,414,3.0629140520166294
250,147,129,3.338049467617864
250,150,138,2.6341310137236125
250,150,120,2.6015475814274365
250,153,423,2.726713266493015
250,153,78,2.713835232854557
250,156,129,3.094570822893289
250,156,300,2.9711420891273606
250,156,570,2.851221900588404
250,159,150,2.6666009905250827
250,162,105,2.722823328861958
250,162,21,2.935965263425822
250,165,168,2.7068670806110555
250,165,177,2.9890704318415815
250,168,99,3.1575091523233256
250,168,21,2.9484855433744563
250,171,636,2.965481952295798
250,171,180,2.827693958748135
250,177,174,2.628391608409287
250,177,252,2.8361646688375015
250,180,378,2.610097003718225
250,183,3,2.578839322481689
250,183,210,2.6639619021083996
250,186,561,2.816421306335177
250,186,183,3.0958748455836
250,186,564,2.8369700195358636
250,189,48,2.764004895345193
250,189,72,2.60734689560508
250,192,198,3.06671539200669
250,192,75,2.572445989454617
250,195,270,2.863354400200493
250,195,78,2.8729352448986183
250,198,171,3.100565177342849
250,198,189,3.1240426527326943
250,201,237,2.6091779097137784
250,204,201,2.813667940778278
250,204,195,3.135429498701697
250,207,216,3.258024728374718
250,207,198,2.8217545747366555
250,210,30,3.0614329853986137
250,213,315,3.100857519669866
250,213,6,3.0058423630759425
250,216,219,2.946370054191066
250,216,312,2.7805831523744255
250,219,222,2.8732797499084493
250,219,75,3.0115509279591066
250,222,492,2.860302419987936
250,225,495,2.6931377502836598
250,225,321,2.8845696600161577
250,228,237,2.918747421973117
250,228,225,2.7256680147369123
250,231,306,2.884120595822094
250,231,201,2.989561534676589
250,234,57,2.9849969148353805
250,234,507,2.8026149605124027
250,237,57,2.727403063804283
250,237,207,2.801130728980203
250,240,231,2.8592028686490747
250,240,315,3.0255705485731634
250,240,213,2.909340756210011
250,243,195,2.6134875652108773
250,243,99,3.002829331184935
250,246,480,2.877952115977158
250,246,255,2.9653746400906593
250,249,483,3.2408072594393866
250,249,624,2.913604500594734
250,252,255,2.790576711987785
250,252,261,2.7510690245053007
250,255,258,2.930652843863593
250,258,285,3.040072121012791
250,258,249,2.785618750670075
250,258,276,2.968860089965567
250,261,264,2.7143921659197803
250,261,291,3.090570347434889
250,261,84,2.6855251471414445
250,261,459,3.0337014075121744
250,264,267,2.8601881160514977
250,264,633,2.9679883663798443
250,267,0,2.885716400562637
250,267,87,3.0257927555319033
250,267,294,2.788407607697176
250,270,279,2.795702361845383
250,270,246,2.931893985783544
250,273,246,2.8404271153753355
250,273,276,2.7058413482143564
250,276,216,3.0208280148252653
250,276,171,2.592117838229635
250,279,252,3.0212384491405264
250,282,309,2.618839772871133
250,282,300,3.0564276936056376
250,282,273,3.175592879899415
250,285,282,2.74302625246398
250,285,216,2.9240430319280466
250,288,291,2.970235620058109
250,288,306,2.7289224066343056
250,291,282,3.0543878873441486
250,294,207,2.800178150573736
250,294,0,2.717700426291758
250,297,270,3.0368530650153738
250,300,273,2.86505986920867
250,300,270,2.802999525692801
250,303,312,2.856436723741244
250,303,156,2.9457168558076345
250,306,297,2.895370447491048
250,306,279,2.8396305774781645
250,306,204,2.8630200132325307
250,309,300,3.3206086841211477
250,309,576,2.8030974830994633
250,312,321,2.81955032873634
250,315,405,2.994157043371957
250,318,591,2.6009906137065393
250,318,321,3.0388348425449903
250,318,282,2.9584063580088755
250,321,294,2.8901232817191427
250,321,141,2.9604403421179373
250,324,327,2.7015119094668476
250,324,54,2.834395711062997
250,327,336,2.721030513186506
250,327,60,2.9219939419827665
250,330,144,2.940520127064951
250,330,60,2.8592764011723877
250,330,510,3.017793464777869
250,333,342,2.8304785518379405
250,333,420,3.1597487333072616
250,333,336,2.853101056795949
250,336,372,3.0137864098560723
250,339,330,2.9136616665282546
250,339,441,2.9813208243843254
250,342,159,2.7077492056876493
250,345,489,2.8038100519252445
250,345,75,2.7990403867988527
250,348,339,2.973838653101156
250,348,345,2.851676462817311
250,348,372,3.046054406319356
250,351,333,2.774100201847136
250,354,534,2.8614842268441767
250,354,363,2.8770945917504602
250,357,510,2.9501822413352294
250,357,612,3.053129982117104
250,360,396,2.9157946861560182
250,363,372,2.720776568218262
250,363,330,2.6405165967101256
250,366,357,3.0317478887546763
250,366,363,2.73455023427542
250,369,456,3.0787933431504273
250,369,489,2.8338094479711797
250,369,342,2.849854324059378
250,372,369,2.9844599135407996
250,372,375,2.722219568950553
250,375,393,2.93295305513954
250,375,546,2.860152445649975
250,378,30,3.150886050907977
250,378,381,2.9391022147021184
250,381,384,2.9369509614501097
250,384,561,2.8469837045154907
250,387,360,2.990317416389419
250,390,393,2.8486064776479814
250,390,399,3.11277061388563
